DATETIME,LEVEL_T1,LEVEL_T2,LEVEL_T3,LEVEL_T4,LEVEL_T5,LEVEL_T6,LEVEL_T7,FLOW_PU1,STATUS_PU1,FLOW_PU2,STATUS_PU2,FLOW_PU3,STATUS_PU3,FLOW_PU4,STATUS_PU4,FLOW_PU5,STATUS_PU5,FLOW_PU6,STATUS_PU6,FLOW_PU7,STATUS_PU7,FLOW_PU8,STATUS_PU8,FLOW_PU9,STATUS_PU9,FLOW_PU10,STATUS_PU10,FLOW_PU11,STATUS_PU11,FLOW_V2,STATUS_V2,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,ATT_FLAG
13/02/17 23,0.59,2.24,3.6,2.33,3.92,5.5,1.96,99.45,1,99.47,1,0,0,36.21,1,0,0,0,0,50.26,1,34.51,1,0,0,30.45,1,0,0,78.83,1,2.97,33.26,26.56,86.55,26.63,83.45,18.68,81.49,18.57,67.11,29.52,28.62,False
14/02/17 00,0.52,2.17,4,2.23,3.6,5.5,2,99.25,1,99.27,1,0,0,34.44,1,0,0,0,0,49.85,1,0,0,0,0,31.52,1,0,0,80.71,1,2.97,33.37,26.56,89.61,26.62,84.26,25.31,62.15,25.19,70.12,29.5,28.6,False
14/02/17 01,0.52,2.13,4.49,2.39,2.79,5.5,2.43,98.01,1,98.03,1,0,0,34.43,1,0,0,0,0,48.83,1,0,0,0,0,30.83,1,0,0,85.64,1,2.97,34.04,26.56,89.63,26.62,86.2,25.83,62.48,25.72,73.01,29.51,28.61,False
14/02/17 02,0.63,2.16,4.97,2.93,2.14,5.5,3.28,97.58,1,97.6,1,0,0,33.57,1,0,0,0,0,48.65,1,0,0,0,0,30.21,1,0,0,87.34,1,2.97,34.27,26.62,91.11,26.68,86.6,26.14,62.56,26.03,75.35,29.57,28.67,False
14/02/17 03,0.76,2.32,5.19,3.46,1.63,5.5,4.37,96.93,1,96.95,1,0,0,0,0,0,0,0,0,47.78,1,0,0,0,0,29.75,1,0,0,82.64,1,2.98,34.62,28.07,75.36,28.04,89.57,26.55,62.37,26.44,77.24,30.6,29.7,False
14/02/17 04,0.9,2.68,4.93,4.34,2.01,5.34,4.08,96.19,1,96.21,1,0,0,0,0,0,0,0,0,47.74,1,36.05,1,0,0,0,0,0,0,83.1,1,2.98,35.02,28.46,76.47,28.42,90.01,26.07,86.15,26.07,60.54,30.99,30.09,False
14/02/17 05,1.14,3.31,4.74,3.96,2.81,5.1,3.11,96.08,1,96.1,1,0,0,0,0,0,0,0,0,0,0,35.57,1,0,0,0,0,0,0,63.66,1,2.98,35.08,31.13,75.33,31.13,69.47,26.33,87.24,26.33,59.21,33.39,32.49,False
14/02/17 06,1.28,3.97,4.5,3.26,3.63,5.08,2.84,95.67,1,95.69,1,0,0,0,0,0,0,0,0,0,0,34.02,1,0,0,30.28,1,0,0,60.6,1,2.98,35.3,31.54,75.16,31.54,68.27,20.74,84.37,20.63,69.73,33.78,32.88,False
14/02/17 07,1.43,4.38,4.26,3.57,3.8,5.42,3.58,95.7,1,95.72,1,0,0,0,0,0,0,0,0,49.68,1,0,0,0,0,32.2,1,0,0,76.5,1,2.98,35.28,29.76,73.7,29.72,87.68,27.07,63.01,26.94,69.52,32.27,31.37,False
14/02/17 08,1.63,4.66,3.96,4.09,3.09,5.5,4.09,97,1,97.02,1,0,0,0,0,0,0,0,0,50.51,1,0,0,0,0,31.74,1,0,0,70.56,1,2.98,34.59,29.8,72.68,29.76,86.1,26.71,61.96,26.59,70.78,32.28,31.38,False
14/02/17 09,1.73,4.87,3.62,4.17,2.32,5.5,4.26,97.38,1,97.39,1,0,0,0,0,0,0,0,0,50.37,1,0,0,0,0,31.7,1,0,0,68,1,2.97,34.38,29.94,70.08,29.9,86.51,26.63,61.5,26.51,70.83,32.41,31.51,False
14/02/17 10,1.79,5.05,3.19,4.34,1.6,5.5,4.4,97.18,1,97.2,1,0,0,0,0,0,0,0,0,50.51,1,0,0,0,0,31.26,1,0,0,67.64,1,2.97,34.49,30.11,69.9,30.07,86.4,26.8,60.88,26.69,72.53,32.58,31.68,False
14/02/17 11,1.73,5.03,3.25,4.43,1.88,5.5,4.73,97.65,1,97.67,1,0,0,36.66,1,0,0,0,0,50.37,1,35.01,1,0,0,29.37,1,0,0,69.08,1,2.97,34.24,29.13,88.3,29.2,85.81,20.19,82.14,20.09,72.1,32.05,31.15,False
14/02/17 12,1.75,4.86,3.72,4.38,2.44,5.19,3.36,97.68,1,97.7,1,0,0,36.5,1,0,0,0,0,49.99,1,37.09,1,0,0,0,0,0,0,70.77,1,2.97,34.22,29.02,88.48,29.1,86.45,25.79,83.98,25.79,54.28,31.94,31.04,False
14/02/17 13,1.69,4.8,4.17,4.13,2.86,5.06,2.37,97.21,1,97.23,1,0,0,35.91,1,0,0,0,0,0,0,34.95,1,0,0,30.9,1,0,0,64.75,1,2.97,34.47,30.24,90.76,30.35,65.84,19.97,82.04,19.86,66.89,32.71,31.81,False
14/02/17 14,1.65,5.05,4.69,3.04,3.25,5.21,2.36,97.48,1,97.5,1,0,0,36.64,1,0,0,0,0,49.86,1,34.84,1,0,0,30.82,1,0,0,69.12,1,2.97,34.32,29.17,88.44,29.25,86.85,19.9,82.14,19.79,67.09,32.08,31.18,False
14/02/17 15,1.58,4.88,5.11,3.5,3.63,5.36,2.42,97.7,1,97.72,1,0,0,35.72,1,0,0,0,0,49.86,1,34.4,1,0,0,30.67,1,0,0,69.29,1,2.97,34.21,29.04,89.88,29.11,86.73,19.92,82.93,19.81,67.61,31.93,31.03,False
14/02/17 16,1.54,4.88,5.14,3.87,3.87,5.5,2.72,96.88,1,96.9,1,0,0,0,0,0,0,0,0,50.32,1,0,0,0,0,31.67,1,0,0,69.3,1,2.98,34.65,29.99,73.53,29.95,86.66,26.71,63.35,26.6,71.01,32.46,31.56,False
14/02/17 17,1.65,5.08,4.79,4.13,3.2,5.5,3.16,96.9,1,96.92,1,0,0,0,0,0,0,0,0,50.56,1,0,0,0,0,31.66,1,0,0,68.19,1,2.98,34.64,30.15,72.31,30.11,86.34,26.77,62.73,26.66,71.11,32.62,31.72,False
14/02/17 18,1.76,5.26,4.4,4.26,2.53,5.5,3.55,96.65,1,96.67,1,0,0,0,0,0,0,0,0,50.07,1,0,0,0,0,31.38,1,0,0,68.02,1,2.98,34.77,30.35,73.1,30.31,87.51,26.97,61.77,26.86,72.26,32.81,31.91,False
14/02/17 19,1.91,5.5,4.07,4.19,1.82,5.5,4.09,93.52,1,93.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16,1,0,0,0,0,2.98,36.44,30.5,70.28,30.5,62.89,28.33,60.08,28.21,70.91,39.59,31.69,False
14/02/17 20,2.16,5.38,3.63,3.03,1.55,5.5,4.16,92.87,1,92.88,1,0,0,0,0,0,0,0,0,50.45,1,36.36,1,0,0,30.6,1,0,0,0,0,2.98,36.79,28.35,68.43,28.31,84.76,21.56,81.14,21.45,69.48,39.68,29.73,False
14/02/17 21,2.43,4.84,3.15,3.06,1.86,5.5,4.16,94.73,1,94.75,1,0,0,0,0,0,0,0,0,50.6,1,35.87,1,0,0,30.65,1,0,0,0,0,2.98,35.8,27.81,69.43,27.77,83.92,20.87,81.33,20.76,68.62,38.72,29.19,False
14/02/17 22,2.57,4.07,3.27,2.78,2.2,5.5,3.95,93.49,1,93.51,1,0,0,35.28,1,0,0,0,0,48.74,1,36.05,1,0,0,31.08,1,0,0,0,0,2.98,36.46,23.77,85.39,23.84,83.6,21.37,81.51,21.26,67.71,39.44,25.55,False
14/02/17 23,2.77,3.18,3.65,2.8,2.5,5.5,3.54,93.52,1,93.53,1,0,0,34.17,1,0,0,0,0,48.51,1,35.71,1,0,0,30.75,1,0,0,0,0,2.98,36.45,23.04,86.54,23.1,83.28,21.62,82.36,21.51,69.05,39.49,24.8,False
15/02/17 00,2.96,2.31,4.05,2.76,2.9,5.5,3.56,91.94,1,91.96,1,0,0,33.47,1,0,0,0,0,48.28,1,35.85,1,0,0,30.32,1,0,0,0,0,2.98,37.28,22.27,86.94,22.33,82.94,22.56,83.05,22.46,71.43,40.43,24.02,False
15/02/17 01,3.23,1.45,4.47,2.67,3.32,5.5,4.05,89.43,1,89.45,1,0,0,30.69,1,0,0,0,0,47.83,1,35.19,1,0,0,30.73,1,0,0,0,0,2.98,38.59,21.78,90.75,21.82,83.26,24.01,85.65,23.9,71.51,41.97,23.48,False
15/02/17 02,3.59,0.62,4.99,2.74,3.98,5.5,4.44,88.62,1,88.63,1,0,0,30.88,1,0,0,0,0,46.54,1,0,0,0,0,31.05,1,0,0,0,0,2.98,39.02,21.06,89.75,21.11,84.84,31.58,64.41,31.47,78.02,42.94,22.75,False
15/02/17 03,3.76,0.88,5.19,3.27,3.48,5.31,3.95,93.77,1,93.79,1,0,0,0,0,0,0,0,0,48.2,1,0,0,0,0,0,0,0,0,104.01,1,2.98,36.31,27.92,76.4,27.88,88.65,31.82,63.95,31.82,60.05,30.6,29.7,False
15/02/17 04,3.96,1.47,4.99,4.04,2.98,5.04,2.87,93.34,1,93.35,1,0,0,0,0,0,0,0,0,48.61,1,0,0,0,0,0,0,0,0,102.96,1,2.98,36.54,28.4,76.19,28.36,88.35,32.09,63.87,32.09,60.52,31.07,30.17,False
15/02/17 05,4.15,2.12,4.78,4.23,2.57,4.99,2.84,93.73,1,93.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.12,1,0,0,80.09,1,2.98,36.33,31.44,74.94,31.44,67.73,29.3,63.8,29.18,72.02,33.78,32.88,False
15/02/17 06,4.26,2.96,4.51,3.22,2.25,5.39,3.83,93.32,1,93.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.17,1,0,0,77.54,1,2.98,36.55,32.02,75.07,32.02,67.73,29.51,62.7,29.39,72.05,34.35,33.45,False
15/02/17 07,4.36,3.53,4.27,3.54,1.75,5.47,4.67,94.27,1,94.29,1,0,0,0,0,0,0,0,0,49.77,1,0,0,0,0,0,0,0,0,91.58,1,2.98,36.04,29.64,71.62,29.6,87.39,32.07,61.83,32.07,56.88,32.24,31.34,False
15/02/17 08,4.39,3.96,3.88,4.01,1.87,5.05,2.71,94.36,1,94.37,1,0,0,0,0,0,0,0,0,50.35,1,37.86,1,0,0,0,0,0,0,88.61,1,2.98,36,29.87,70.94,29.83,86.49,28.45,85.2,28.45,55.97,32.45,31.55,False
15/02/17 09,4.29,4.34,3.47,4.21,2.39,5.1,2.4,96.27,1,96.29,1,0,0,0,0,0,0,0,0,50.86,1,35.69,1,0,0,31.28,1,0,0,79.93,1,2.98,34.98,29.81,70.54,29.77,85.4,21.27,82.04,21.15,66.9,32.34,31.44,False
15/02/17 10,4.06,4.64,3.07,4.04,2.77,5.23,2.34,95.11,1,95.13,1,0,0,0,0,0,0,0,0,50.52,1,35.62,1,0,0,31.35,1,0,0,81.47,1,2.98,35.6,30.19,68.82,30.15,86.48,21.84,82.74,21.72,67.23,32.73,31.83,False
15/02/17 11,3.91,4.71,3.3,4.2,3.19,5.38,2.38,95.25,1,95.27,1,0,0,36.37,1,0,0,0,0,50.28,1,35.54,1,0,0,31.22,1,0,0,85.57,1,2.98,35.52,29.08,88.79,29.15,85.95,21.76,82.8,21.65,67.62,32.08,31.18,False
15/02/17 12,3.78,4.69,3.77,4.26,3.58,5.5,2.61,95.59,1,95.61,1,0,0,35.88,1,0,0,0,0,50.5,1,35.57,1,0,0,30.53,1,0,0,84.04,1,2.98,35.34,29.07,89.64,29.14,85.5,21.7,82.68,21.59,69.88,32.06,31.16,False
15/02/17 13,3.63,4.67,4.27,4.15,3.9,5.5,2.98,95.18,1,95.2,1,0,0,35.16,1,0,0,0,0,49.05,1,35.16,1,0,0,30.67,1,0,0,85.47,1,2.98,35.56,29.08,90.9,29.14,88.33,21.92,83.61,21.81,69.63,32.05,31.15,False
15/02/17 14,3.66,4.86,4.79,4.07,3.45,5.5,3.34,95.56,1,95.58,1,0,0,36.77,1,0,0,0,0,0,0,0,0,0,0,31.75,1,0,0,75.07,1,2.98,35.36,30.74,89.72,30.86,65.42,28.43,62.21,28.32,72.46,33.28,32.38,False
15/02/17 15,3.67,5.19,5.25,3.07,2.67,5.5,3.91,95.18,1,95.2,1,0,0,34.78,1,0,0,0,0,51.1,1,0,0,0,0,32.36,1,0,0,82.6,1,2.98,35.56,29.57,92.04,29.63,84.78,28.47,62.09,28.34,70.35,32.53,31.63,False
15/02/17 16,3.71,5.44,5.01,3.03,1.99,5.5,3.96,94.93,1,94.95,1,0,0,0,0,0,0,0,0,51.49,1,0,0,0,0,31.62,1,0,0,77.52,1,2.98,35.69,30.78,72.88,30.74,85.1,28.68,61.4,28.56,73.17,33.3,32.4,False
15/02/17 17,3.96,5.1,4.64,2.98,1.63,5.5,4.54,91.72,1,91.74,1,0,0,0,0,0,0,0,0,49.74,1,36.27,1,0,0,29.83,1,0,0,0,0,2.98,37.4,28.14,73.03,28.09,85.95,23.11,82.85,23.01,73.54,40.84,29.51,False
15/02/17 18,4.23,4.58,4.29,3.32,2.17,5.34,4.13,89.54,1,89.56,1,0,0,0,0,0,0,0,0,49.2,1,38.44,1,0,0,0,0,0,0,0,0,2.98,38.54,27.65,72.51,27.61,86.5,30.29,85.93,30.29,57.32,42.45,29.02,False
15/02/17 19,4.51,4.06,3.93,3.74,2.72,5,2.52,112.85,1,0,0,0,0,0,0,0,0,0,0,49.8,1,36.01,1,0,0,31.28,1,0,0,0,0,2.99,25.84,27.08,70.54,27.04,84.77,22.14,82.34,22.02,67.77,38.39,28.46,False
15/02/17 20,4.37,3.53,3.51,3.68,3.06,5.2,2.71,113.45,1,0,0,0,0,0,0,0,0,0,0,49.97,1,36.07,1,0,0,31.18,1,0,0,0,0,2.99,25.51,26.54,71.17,26.5,83.9,21.82,81.92,21.7,67.82,38.08,27.92,False
15/02/17 21,4.21,3,3.13,3.29,3.3,5.4,2.88,113.69,1,0,0,0,0,0,0,0,0,0,0,49.48,1,35.96,1,0,0,31.34,1,0,0,0,0,2.99,25.37,26.05,68.49,26.01,84.36,21.64,81.93,21.52,67.07,37.92,27.42,False
15/02/17 22,4.04,2.3,3.1,3.26,3.52,5.5,2.72,115.46,1,0,0,0,0,34.73,1,0,0,0,0,48.22,1,35.45,1,0,0,31.1,1,0,0,0,0,2.99,24.36,22.12,84.67,22.18,82.91,20.82,82.01,20.71,67.1,37.02,23.88,False
15/02/17 23,3.78,1.42,3.45,2.99,3.78,5.5,2.45,113.84,1,0,0,0,0,33.83,1,0,0,0,0,47.21,1,35.58,1,0,0,30.94,1,0,0,0,0,2.99,25.29,21.46,85.53,21.52,84.07,21.65,82.62,21.54,68.47,37.72,23.2,False
16/02/17 00,3.69,0.56,3.84,3.23,3.78,5.5,2.59,113.37,1,0,0,0,0,32.06,1,0,0,0,0,46.88,1,0,0,0,0,31.44,1,0,0,0,0,2.99,25.55,20.84,87.73,20.89,84.03,28.65,63.11,28.53,73.74,38.01,22.55,False
16/02/17 01,3.34,0.63,4.33,3.5,3.08,5.5,3.43,116.37,1,0,0,0,0,32.56,1,0,0,0,0,49.05,1,0,0,0,0,30.32,1,0,0,99.5,1,2.99,23.84,25.35,91.46,25.4,84.56,27.34,62.71,27.24,76.21,28.37,27.47,False
16/02/17 02,3.05,0.82,4.87,3.54,2.43,5.5,4.6,116.41,1,0,0,0,0,32.95,1,0,0,0,0,48.35,1,0,0,0,0,30.48,1,0,0,98.02,1,2.99,23.82,25.5,90.99,25.56,86.04,27.24,62.69,27.13,75.58,28.51,27.61,False
16/02/17 03,2.87,1.02,5.39,3.93,1.89,5.27,3.79,115.4,1,0,0,0,0,0,0,0,0,0,0,48.24,1,0,0,0,0,0,0,0,0,92.62,1,2.99,24.39,27.29,75.98,27.25,87.94,30.17,62.54,30.17,60.11,29.88,28.98,False
16/02/17 04,2.77,1.47,5.14,4.53,1.49,5.01,2.77,115.66,1,0,0,0,0,0,0,0,0,0,0,0,0,36.3,1,0,0,0,0,0,0,70.48,1,2.99,24.25,29.88,76.5,29.88,68.11,26.86,86.48,26.86,59.36,32.17,31.27,False
16/02/17 05,2.54,2.18,4.95,3.53,2.29,5.19,3.14,116.37,1,0,0,0,0,0,0,0,0,0,0,0,0,34.62,1,0,0,29.93,1,0,0,63.86,1,2.99,23.84,30.02,75.76,30.02,66.08,20.8,83.43,20.69,70.9,32.27,31.37,False
16/02/17 06,2.28,2.66,4.72,3.22,2.92,5.5,4.1,118.38,1,0,0,0,0,0,0,0,0,0,0,46.94,1,34.48,1,0,0,29,1,0,0,70.88,1,2.99,22.68,27.96,74.95,27.92,90.94,19.84,82.69,19.74,72.87,30.41,29.51,False
16/02/17 07,1.95,2.9,4.45,4.31,3.43,5.5,4.83,117.42,1,0,0,0,0,0,0,0,0,0,0,49.04,1,36.57,1,0,0,0,0,0,0,73.87,1,2.99,23.24,28.22,72.69,28.18,87.37,25.72,84.86,25.72,59.61,30.71,29.81,False
16/02/17 08,1.78,3.34,4.1,3.89,3.92,5.18,3.36,117.93,1,0,0,0,0,0,0,0,0,0,0,0,0,36.08,1,0,0,0,0,0,0,52.58,1,2.99,22.94,30.31,70.31,30.31,62.69,25.53,85.55,25.53,55.52,32.52,31.62,False
16/02/17 09,1.62,3.73,3.66,3.07,3.48,5.09,2.53,118.33,1,0,0,0,0,0,0,0,0,0,0,50.66,1,0,0,0,0,32.41,1,0,0,64.67,1,2.99,22.71,28.71,71.52,28.67,84.71,25.74,61.68,25.62,67.42,31.16,30.26,False
16/02/17 10,1.41,3.87,3.29,3.05,2.62,5.24,2.47,118.58,1,0,0,0,0,0,0,0,0,0,0,50.87,1,0,0,0,0,32.23,1,0,0,62.18,1,2.99,22.57,28.79,68.3,28.75,84.36,25.6,61.68,25.48,67.93,31.23,30.33,False
16/02/17 11,1.2,3.84,3.16,2.9,1.88,5.43,2.6,119.28,1,0,0,0,0,35.71,1,0,0,0,0,50.17,1,0,0,0,0,32.11,1,0,0,63.48,1,2.99,22.17,27.82,88.69,27.89,84.89,25.2,60.93,25.08,67.96,30.69,29.79,False
16/02/17 12,0.93,3.59,3.64,3.02,1.48,5.5,2.79,97.5,1,97.52,1,0,0,35.43,1,0,0,0,0,50.28,1,34.99,1,0,0,30.25,1,0,0,77.14,1,2.97,34.32,27.91,89.27,27.98,84.76,19.63,81.63,19.53,68.71,30.85,29.95,False
16/02/17 13,0.93,3.5,4.13,3.07,1.98,5.5,2.94,98.25,1,98.27,1,0,0,35.5,1,0,0,0,0,50.62,1,35.32,1,0,0,28.05,1,0,0,75.3,1,2.97,33.91,27.78,89.02,27.85,83.97,19.8,81.21,19.7,75.71,30.71,29.81,False
16/02/17 14,0.86,3.39,4.6,2.84,2.35,5.5,4.27,98.3,1,98.32,1,0,0,35.66,1,0,0,0,0,50.05,1,34.84,1,0,0,29.2,1,0,0,75.67,1,2.97,33.88,27.68,88.63,27.75,85,19.58,81.83,19.48,72.01,30.61,29.71,False
16/02/17 15,0.81,3.28,5.04,3.01,2.79,5.49,4.73,98.19,1,98.2,1,0,0,34.64,1,0,0,0,0,49.61,1,36.74,1,0,0,0,0,0,0,77.1,1,2.97,33.95,27.64,90.36,27.71,85.8,25.11,83.94,25.11,57.1,30.56,29.66,False
16/02/17 16,0.87,3.29,5.31,3.33,3.24,5.08,2.81,97.95,1,97.97,1,0,0,0,0,0,0,0,0,49.86,1,36.74,1,0,0,0,0,0,0,74.02,1,2.97,34.07,28.58,73.98,28.54,86.16,25.22,84.05,25.22,55.06,31.07,30.17,False
16/02/17 17,0.85,3.53,4.97,3.63,3.6,5.07,2.29,97.54,1,97.56,1,0,0,0,0,0,0,0,0,49.89,1,34.79,1,0,0,30.67,1,0,0,73.04,1,2.97,34.29,28.78,72.49,28.74,86.3,19.49,81.83,19.38,67.21,31.27,30.37,False
16/02/17 18,0.86,3.78,4.58,3.91,3.9,5.25,2.43,98.3,1,98.32,1,0,0,0,0,0,0,0,0,50.24,1,34.46,1,0,0,30.36,1,0,0,69.19,1,2.97,33.88,28.89,72.48,28.85,85.72,19.35,82.26,19.24,68.07,31.36,30.46,False
16/02/17 19,0.91,3.98,4.21,3.99,3.46,5.5,2.88,99.11,1,99.13,1,0,0,0,0,0,0,0,0,50.32,1,0,0,0,0,32.17,1,0,0,65.95,1,2.97,33.45,29.01,66.86,28.96,85.68,25.48,61.59,25.36,68.04,31.46,30.56,False
16/02/17 20,0.9,4.15,3.67,4.02,2.59,5.5,2.68,97.36,1,97.38,1,0,0,0,0,0,0,0,0,50.53,1,0,0,0,0,31.51,1,0,0,71.11,1,2.97,34.39,29.3,71.02,29.26,85.55,26.21,61.51,26.09,71.06,31.79,30.89,False
16/02/17 21,1.04,4.36,3.28,3.99,1.83,5.5,3.16,98.12,1,98.14,1,0,0,0,0,0,0,0,0,50.59,1,0,0,0,0,32.09,1,0,0,67.11,1,2.97,33.98,29.4,67.85,29.36,85.53,25.9,60.46,25.78,68.73,31.87,30.97,False
16/02/17 22,1.03,4.37,3.18,3.95,1.61,5.5,2.99,98.71,1,98.73,1,0,0,36.89,1,0,0,0,0,50.01,1,35.53,1,0,0,30.57,1,0,0,67.95,1,2.97,33.66,28.44,87.21,28.52,85.83,18.92,79.97,18.81,66.95,31.35,30.45,False
16/02/17 23,0.92,4.17,3.61,4.06,1.84,5.5,2.67,98.77,1,98.79,1,0,0,36.52,1,0,0,0,0,50.24,1,34.92,1,0,0,30.1,1,0,0,68.83,1,2.97,33.63,28.27,87.71,28.35,85.22,19.12,81.23,19.02,68.71,31.19,30.29,False
17/02/17 00,0.82,3.99,4.05,3.97,2.26,5.5,2.86,98.22,1,98.24,1,0,0,36.06,1,0,0,0,0,49.8,1,35.15,1,0,0,28.89,1,0,0,71.64,1,2.97,33.93,28.19,88.45,28.27,85.99,19.57,81.28,19.47,72.95,31.11,30.21,False
17/02/17 01,0.77,3.84,4.49,4.14,2.62,5.5,3.78,98.07,1,98.09,1,0,0,34.79,1,0,0,0,0,49.48,1,34.66,1,0,0,28.47,1,0,0,72.83,1,2.97,34.01,28.13,90.58,28.19,86.54,19.83,82.38,19.73,74.48,31.02,30.12,False
17/02/17 02,0.75,3.72,5,4.4,3.11,5.49,4.77,97.06,1,97.08,1,0,0,33.29,1,0,0,0,0,48.83,1,36.36,1,0,0,0,0,0,0,78.18,1,2.97,34.55,28.14,93.09,28.2,87.79,25.58,85.1,25.58,59.91,31.04,30.14,False
17/02/17 03,0.94,4.13,5.19,3.64,3.68,5.2,3.44,95.81,1,95.83,1,0,0,0,0,0,0,0,0,0,0,36.12,1,0,0,0,0,0,0,59.95,1,2.98,35.22,31.65,76.24,31.65,67.76,26.27,86.22,26.27,59.18,33.89,32.99,False
17/02/17 04,1.2,4.68,4.97,3.13,3.73,5.04,2.67,95.9,1,95.92,1,0,0,0,0,0,0,0,0,49.11,1,0,0,0,0,31.67,1,0,0,73.4,1,2.98,35.17,29.97,76.07,29.93,88.99,26.95,64.5,26.83,71.27,32.46,31.56,False
17/02/17 05,1.4,4.93,4.76,3.9,3.3,5.42,3.58,95.3,1,95.32,1,0,0,0,0,0,0,0,0,49.02,1,0,0,0,0,31.68,1,0,0,74.44,1,2.98,35.5,30.27,74.64,30.23,89.46,27.31,64.13,27.19,71.57,32.76,31.86,False
17/02/17 06,1.64,5.27,4.47,4.33,2.87,5.5,4.69,94.04,1,94.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.18,1,0,0,60.82,1,2.98,36.17,32.86,73.51,32.86,68.29,28.23,63.58,28.12,77.54,35.11,34.21,False
17/02/17 07,2.19,5.5,4.15,3.37,2.42,5.27,3.74,87.75,1,87.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,39.47,30.5,74.84,30.5,65.83,34.35,62.82,34.35,58.3,43.56,31.69,False
17/02/17 08,2.8,5.14,3.91,3.35,1.91,4.92,2.25,91.79,1,91.8,1,0,0,0,0,0,0,0,0,50.75,1,0,0,0,0,33.38,1,0,0,0,0,2.98,37.36,28.1,67.6,28.06,83.92,29.35,61.44,29.22,67.5,40.83,29.48,False
17/02/17 09,3.1,4.61,3.4,2.93,1.69,5.05,2.14,92.98,1,93,1,0,0,0,0,0,0,0,0,50.35,1,36.15,1,0,0,31.29,1,0,0,0,0,2.98,36.73,27.59,69.22,27.55,84.21,21.77,81.72,21.66,67.4,39.88,28.97,False
17/02/17 10,3.3,4.03,3.05,2.85,2.07,5.24,2.31,92.64,1,92.65,1,0,0,34.75,1,0,0,0,0,49.06,1,36.21,1,0,0,31.11,1,0,0,0,0,2.98,36.91,23.75,86.28,23.82,82.97,22.06,81.91,21.94,68.28,40.13,25.53,False
17/02/17 11,3.5,3.14,3.46,2.61,2.42,5.47,2.69,92.34,1,92.36,1,0,0,34.15,1,0,0,0,0,48.43,1,36.47,1,0,0,31.4,1,0,0,0,0,2.98,37.07,23.01,86.54,23.07,83.39,22.15,81.53,22.03,67.38,40.34,24.77,False
17/02/17 12,3.7,2.27,3.88,2.66,2.65,5.5,2.8,91.51,1,91.53,1,0,0,31.52,1,0,0,0,0,47.8,1,36.2,1,0,0,31.27,1,0,0,0,0,2.98,37.51,22.51,90.25,22.56,84.06,22.75,82.63,22.64,68.43,40.87,24.23,False
17/02/17 13,3.94,1.43,4.4,2.9,3.02,5.5,2.79,91.47,1,91.49,1,0,0,31.11,1,0,0,0,0,46.04,1,35.25,1,0,0,30.17,1,0,0,0,0,2.98,37.53,21.91,90.25,21.96,86.56,23.4,84.95,23.29,72.75,40.98,23.6,False
17/02/17 14,4.17,0.62,4.91,3.6,3.68,5.5,3.61,92.02,1,92.04,1,0,0,32.54,1,0,0,0,0,47.2,1,35.46,1,0,0,30.65,1,0,0,0,0,2.98,37.23,20.81,86.95,20.86,83.42,23.05,84.22,22.94,70.83,40.73,22.53,False
17/02/17 15,4.06,0.63,5.27,3.61,3.77,5.5,3.99,94.75,1,94.77,1,0,0,0,0,0,0,0,0,49.45,1,0,0,0,0,31.97,1,0,0,102.91,1,2.98,35.79,27.49,72.24,27.45,85.84,28.94,63.34,28.82,72.2,30.16,29.26,False
17/02/17 16,4.04,1.19,4.86,3.85,3.11,5.5,4.39,94.65,1,94.67,1,0,0,0,0,0,0,0,0,49.75,1,0,0,0,0,31.37,1,0,0,100.64,1,2.98,35.84,27.87,73.17,27.83,85.66,29.03,62.05,28.92,74.39,30.53,29.63,False
17/02/17 17,4.08,1.72,4.51,3.98,2.35,5.41,4.53,94.78,1,94.8,1,0,0,0,0,0,0,0,0,49.66,1,0,0,0,0,0,0,0,0,98.47,1,2.98,35.77,28.26,73.02,28.22,86.22,31.71,61.37,31.71,56.92,30.91,30.01,False
17/02/17 18,4.18,2.23,4.16,4.21,1.61,5,2.61,94.8,1,94.82,1,0,0,0,0,0,0,0,0,49.48,1,0,0,0,0,0,0,0,0,96.13,1,2.98,35.76,28.63,72.55,28.6,86.95,31.79,61.3,31.79,56.77,31.26,30.36,False
17/02/17 19,4.04,2.69,3.81,4.53,1.83,5.2,2.82,95.4,1,95.42,1,0,0,0,0,0,0,0,0,0,0,35.93,1,0,0,31.08,1,0,0,72.88,1,2.98,35.44,31.31,69.61,31.31,57.65,21.65,81.99,21.53,67.99,33.61,32.71,False
17/02/17 20,3.88,3.35,3.36,2.93,2.25,5.41,3.02,96.08,1,96.1,1,0,0,0,0,0,0,0,0,50.79,1,35.8,1,0,0,31.13,1,0,0,85.33,1,2.98,35.08,29.07,70.23,29.03,84.81,21.26,81.84,21.15,67.43,31.64,30.74,False
